1,1.000000
2,1.241634
3,1.577457
4,1.732036
5,1.999287
6,2.156554
7,2.344427
8,2.465967
9,2.679487
10,2.804182
11,2.938705
12,3.040556
13,3.182712
14,3.303233
15,3.466432
16,3.584059
17,3.710628
18,3.775343
19,3.915323
20,3.993342
21,4.060833
22,4.165708
23,4.216412
24,4.315920
25,4.444411
26,4.550675
27,4.632976
28,4.669794
29,4.752016
30,4.843708
31,4.896807
32,4.944915
33,5.056651
34,5.095864
35,5.177084
36,5.262473
37,5.356017
38,5.432850
39,5.500575
40,5.519999
41,5.611689
42,5.681563
43,5.753704
44,5.823581
45,5.917105
46,5.976514
47,6.051726
48,6.112916
49,6.199274
50,6.287054
51,6.351429
52,6.382169
53,6.456470
54,6.521466
55,6.593769
56,6.688989
57,6.717230
58,6.772639
59,6.825497
60,6.859521
61,6.917687
62,6.953434
63,7.031901
64,7.095830
65,7.163201
66,7.157590
67,7.182332
68,7.199641
69,7.267509
70,7.286775
71,7.335998
72,7.372870
73,7.412793
74,7.470997
75,7.521523
76,7.592434
77,7.659980
78,7.730435
79,7.797041
80,7.822881
81,7.875920
82,7.942734
83,7.987255
84,7.974511
85,8.018734
86,8.062662
87,8.091814
88,8.129559
89,8.188469
90,8.218015
91,8.264387
92,8.282565
93,8.372265
94,8.400708
95,8.448729
96,8.487239
97,8.565474
98,8.569439
99,8.619027
100,8.629201
101,8.670743
102,8.657962
103,8.682282
104,8.680038
105,8.744647
106,8.810114
107,8.810635
108,8.828753
109,8.885064
110,8.944361
111,8.959931
112,9.013863
113,9.072346
114,9.106795
115,9.138329
116,9.190282
117,9.236302
118,9.270797
119,9.306915
120,9.334553
121,9.338106
122,9.357712
123,9.383526
124,9.418834
125,9.432715
126,9.453389
127,9.492374
128,9.530465
129,9.611801
130,9.647888
131,9.668875
132,9.696792
133,9.759949
134,9.791977
135,9.846921
136,9.916697
137,9.948318
138,9.964684
139,10.000479
140,10.035217
141,10.122657
142,10.120308
143,10.118037
144,10.154130
145,10.185419
146,10.243710
147,10.243097
148,10.284620
149,10.298152
150,10.344981
151,10.365033
152,10.379325
153,10.397528
154,10.387490
155,10.411808
156,10.486496
157,10.548435
158,10.598217
159,10.632731
160,10.656015
161,10.768317
162,10.787235
163,10.829040
164,10.839780
165,10.906808
166,10.903883
167,10.975371
168,10.998529
169,11.071727
170,11.087659
171,11.153620
172,11.164975
173,11.190299
174,11.185995
175,11.255739
176,11.276726
177,11.336308
178,11.371660
179,11.419917
180,11.471629
181,11.514510
182,11.563230
183,11.605528
184,11.634683
185,11.675178
186,11.674572
187,11.700059
188,11.746635
189,11.776941
190,11.792515
191,11.782972
192,11.776776
193,11.806284
194,11.836668
195,11.882318
196,11.911130
197,11.941660
198,11.967551
199,11.973215
200,12.038622
201,12.081928
202,12.152475
203,12.177334
204,12.203138
205,12.242442
206,12.279746
207,12.302506
208,12.336715
209,12.364705
210,12.396836
211,12.421754
212,12.414737
213,12.423157
214,12.455853
215,12.467650
216,12.517925
217,12.524469
218,12.588662
219,12.636770
220,12.672145
221,12.724135
222,12.731671
223,12.732258
224,12.794326
225,12.832289
226,12.871286
227,12.886621
228,12.949739
229,12.955873
230,13.018253
231,13.025432
232,13.054972
233,13.066887
234,13.132315
235,13.181160
236,13.238894
237,13.314830
238,13.301642
239,13.294520
240,13.377818
241,13.413514
242,13.462460
243,13.475174
244,13.522389
245,13.541096
246,13.595907
247,13.611680
248,13.609215
249,13.655105
250,13.687592
251,13.713063
252,13.730775
253,13.741651
254,13.782450
255,13.805484
256,13.847664
257,13.895176
258,13.931447
259,13.938040
260,13.952364
261,14.006945
262,13.983005
263,13.995309
264,14.006601
265,14.067553
266,14.121682
267,14.199500
268,14.221652
269,14.253686
270,14.315241
271,14.367756
272,14.338529
273,14.363514
274,14.345035
275,14.401867
276,14.422487
277,14.440133
278,14.442866
279,14.448233
280,14.519660
281,14.521441
282,14.514196
283,14.565795
284,14.587371
285,14.633433
286,14.664862
287,14.727605
288,14.783684
289,14.825739
290,14.841928
291,14.896385
292,14.941642
293,14.981229
294,15.019606
295,15.027475
296,15.067650
297,15.081430
298,15.110732
299,15.125531
300,15.135981
301,15.161303
302,15.196887
303,15.221525
304,15.224341
305,15.231886
306,15.300214
307,15.337223
308,15.357422
309,15.360514
310,15.384685
311,15.386117
312,15.389811
313,15.454526
314,15.449269
315,15.439729
316,15.476758
317,15.495852
318,15.545277
319,15.537746
320,15.581134
321,15.603094
322,15.622757
323,15.633353
324,15.657206
325,15.677800
326,15.709472
327,15.727976
328,15.704655
329,15.722919
330,15.750928
331,15.785330
332,15.814062
333,15.824400
334,15.855663
335,15.895396
336,15.901678
337,15.949122
338,15.939582
339,15.960018
340,15.984120
341,15.998279
342,16.069367
343,16.121917
344,16.194008
345,16.182858
346,16.216514
347,16.260739
348,16.292528
349,16.307142
350,16.370448
351,16.392004
352,16.450540
353,16.492430
354,16.490830
355,16.553891
356,16.586032
357,16.598668
358,16.608114
359,16.633841
360,16.649786
361,16.689648
362,16.722572
363,16.768451
364,16.791821
365,16.787938
366,16.806467
367,16.816635
368,16.831159
369,16.861979
370,16.866120
371,16.855296
372,16.884002
373,16.882836
374,16.928688
375,16.938202
376,16.936832
377,16.948420
378,17.002339
379,17.016797
380,17.031204
381,17.007017
382,17.012488
383,17.046408
384,17.079698
385,17.112509
386,17.163037
387,17.169904
388,17.209570
389,17.239561
390,17.289695
391,17.307533
392,17.292832
393,17.277588
394,17.312075
395,17.329397
396,17.368551
397,17.394481
398,17.372776
399,17.401709
400,17.466889
401,17.501059
402,17.505119
403,17.561500
404,17.535702
405,17.590437
406,17.658565
407,17.677950
408,17.693126
409,17.731347
410,17.749666
411,17.740858
412,17.741425
413,17.793055
414,17.769289
415,17.783432
416,17.828359
417,17.831251
418,17.885594
419,17.920330
420,17.935031
421,17.954392
422,17.965413
423,17.992929
424,18.045487
425,18.089083
426,18.081736
427,18.123563
428,18.122591
429,18.190877
430,18.164227
431,18.181188
432,18.212599
433,18.212764
434,18.240318
435,18.278678
436,18.315671
437,18.354686
438,18.382054
439,18.371302
440,18.411113
441,18.455274
442,18.504107
443,18.525561
444,18.534304
445,18.585304
446,18.582567
447,18.589670
448,18.629865
449,18.644742
450,18.643089
451,18.653169
452,18.676153
453,18.704789
454,18.775678
455,18.771899
456,18.764549
457,18.798452
458,18.823797
459,18.834152
460,18.815394
461,18.835036
462,18.875137
463,18.860735
464,18.834711
465,18.810456
466,18.854326
467,18.888108
468,18.876720
469,18.897037
470,18.924212
471,18.930825
472,18.946858
473,18.951262
474,18.958653
475,18.999110
476,19.023369
477,19.064765
478,19.096098
479,19.106200
480,19.117138
481,19.113775
482,19.179198
483,19.198419
484,19.225113
485,19.249697
486,19.285347
487,19.326772
488,19.388959
489,19.422406
490,19.426063
491,19.455554
492,19.447152
493,19.457122
494,19.485943
495,19.474377
496,19.487196
497,19.510804
498,19.529089
499,19.565227
500,19.549649
501,19.578391
502,19.568528
503,19.610739
504,19.645415
505,19.654822
506,19.696274
507,19.699172
508,19.677173
509,19.696641
510,19.732680
511,19.764799
512,19.810392
513,19.829173
514,19.847712
515,19.869111
516,19.928965
517,19.965217
518,19.973725
519,19.949611
520,19.952382
521,19.983092
522,20.012045
523,20.061607
524,20.093930
525,20.115088
526,20.132782
527,20.164150
528,20.210171
529,20.224894
530,20.255386
531,20.293244
532,20.336411
533,20.394504
534,20.415265
535,20.422712
536,20.478684
537,20.491496
538,20.567441
539,20.608151
540,20.600608
541,20.660975
542,20.700115
543,20.692155
544,20.738931
545,20.747639
546,20.769404
547,20.820600
548,20.818365
549,20.840491
550,20.874611
551,20.919022
552,20.919970
553,20.930513
554,20.974890
555,21.017821
556,20.970031
557,20.996695
558,21.004183
559,20.981808
560,21.021228
561,21.023280
562,21.031563
563,21.049373
564,21.077491
565,21.083472
566,21.126796
567,21.136222
568,21.203714
569,21.211151
570,21.253205
571,21.275042
572,21.318714
573,21.378594
574,21.412991
575,21.401196
576,21.403897
577,21.412178
578,21.441387
579,21.490306
580,21.510083
581,21.482728
582,21.536642
583,21.544744
584,21.604489
585,21.607611
586,21.635154
587,21.659854
588,21.680486
589,21.645529
590,21.668787
591,21.700168
592,21.749479
593,21.772836
594,21.822409
595,21.868761
596,21.864937
